Joshua Project People Group Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
NP,Nepal,19956,115732,Brahmin Khandelwal,Brahmin Khandelwal,2300,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.21272871,85.23481301
IN,India,19957,115733,Brahmin Khedawal,Brahmin Khedawal,45000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.18619646,73.44010378
IN,India,20215,115734,Brahmin Kosala Nadu,Brahmin Kosala Nadu,57000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,17.26359912,81.64741032
IN,India,21699,118487,Brahmin Madhyasreni,Brahmin Madhyasreni,30000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.42307,87.32
IN,India,19958,115735,Brahmin Maha,Brahmin Maha,233000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,32.33766709,77.41299631
IN,India,21700,118488,Brahmin Mahant,Brahmin Mahant,35000,1,Y,mjl,Mandeali,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.67114,76.53618
IN,India,19959,115736,Brahmin Mahratta,Brahmin Mahratta,561000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,11,Y,19.5651662,73.10582098
PK,Pakistan,19959,115736,Brahmin Mahratta,Brahmin Mahratta,1400,1,Y,snd,Sindhi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.77378,70.13657
BG,Bangladesh,19960,115737,Brahmin Maithili,Brahmin Maithili,3800,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.05795629,88.92845208
IN,India,19960,115737,Brahmin Maithili,Brahmin Maithili,27000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.81310917,82.05958773
IN,India,19961,115738,Brahmin Malvi,Brahmin Malvi,92000,1,Y,mup,Malvi,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,22.87700929,75.92768193
IN,India,19962,115739,Brahmin Marathi,Brahmin Marathi,122000,1,Y,mar,Marathi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,19.34503051,79.17938343
IN,India,19963,115740,Brahmin Mastan,Brahmin Mastan,95000,1,Y,ory,Odia,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,21.3133566,85.43826925
IN,India,19964,115741,Brahmin Mewada,Brahmin Mewada,116000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,25.72603225,73.73475845
IN,India,19965,115742,Brahmin Modh,Brahmin Modh,151000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,21.90089727,71.85987477
IN,India,21702,118490,Brahmin Mukkaniyar,Brahmin Mukkaniyar,30000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,13.07225,80.2437
IN,India,20216,115743,Brahmin Muttad,Brahmin Muttad,56000,1,Y,mal,Malayalam,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,12.00629232,76.07853252
IN,India,19966,115744,Brahmin Nagar,Brahmin Nagar,129000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,21.32655132,71.07403314
IN,India,20217,115745,Brahmin Nambudiri,Brahmin Nambudiri,112000,1,Y,mal,Malayalam,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,10.39680076,76.51659069
IN,India,19967,115746,Brahmin Ojha,Brahmin Ojha,63000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.00814466,78.46512454
IN,India,19968,115747,Brahmin Palliwal,Brahmin Palliwal,105000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,24.97386127,73.15246271
IN,India,20218,115748,Brahmin Pancha Dravida,Brahmin Pancha Dravida,171000,1,Y,mal,Malayalam,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,8.959271663,77.18587787
IN,India,19969,115749,Brahmin Parikh,Brahmin Parikh,173000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,27.18135349,75.96202694
IN,India,21703,118491,Brahmin Potti,Brahmin Potti,33000,1,Y,mal,Malayalam,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,9.44314,76.44194
IN,India,19970,115750,Brahmin Purohit,Brahmin Purohit,132000,1,Y,rwr,Marwari (India),4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,27.68415045,74.26328901
IN,India,19971,115751,Brahmin Pushkarna,Brahmin Pushkarna,107000,1,Y,rwr,Marwari (India),4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,29.4337265,74.74750492
BG,Bangladesh,19972,115753,Brahmin Radhi,Brahmin Radhi,51000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.06090447,90.55079373
IN,India,19972,115753,Brahmin Radhi,Brahmin Radhi,1937000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,39,Y,22.52999571,87.50312104
NP,Nepal,19972,115753,Brahmin Radhi,Brahmin Radhi,3900,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.72249566,87.04276782
IN,India,19973,115754,Brahmin Rikhisur,Brahmin Rikhisur,62000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.91738202,78.22920683
BG,Bangladesh,19974,115755,Brahmin Sakaldwipi,Brahmin Sakaldwipi,3100,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,22.68631795,92.35745625
IN,India,19974,115755,Brahmin Sakaldwipi,Brahmin Sakaldwipi,585000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,12,Y,17.01477085,81.45059915
NP,Nepal,19974,115755,Brahmin Sakaldwipi,Brahmin Sakaldwipi,3400,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.24001482,83.67921648
IN,India,19975,115756,Brahmin Sanadhya,Brahmin Sanadhya,3237000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,65,Y,27.29874347,78.26980829
PK,Pakistan,19975,115756,Brahmin Sanadhya,Brahmin Sanadhya,1700,1,Y,snd,Sindhi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.77378,70.13657
IN,India,19976,115757,Brahmin Sankliwal,Brahmin Sankliwal,58000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.72027307,76.00192675
BG,Bangladesh,19977,115758,Brahmin Saraswat,Brahmin Saraswat,6500,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.09660342,90.59563839
IN,India,19977,115758,Brahmin Saraswat,Brahmin Saraswat,717000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,14,Y,19.18777857,73.29523309
NP,Nepal,19977,115758,Brahmin Saraswat,Brahmin Saraswat,3200,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.84157069,87.64807996
IN,India,19978,115759,Brahmin Sawaria,Brahmin Sawaria,5093000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,102,Y,26.78874598,82.49665751
NP,Nepal,19978,115759,Brahmin Sawaria,Brahmin Sawaria,6600,1,Y,awa,Awadhi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.07386897,83.82075102
PK,Pakistan,19978,115759,Brahmin Sawaria,Brahmin Sawaria,2500,1,Y,snd,Sindhi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.77378,70.13657
IN,India,20219,115760,Brahmin Sholiar,Brahmin Sholiar,56000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,13.29380156,77.76134877
IN,India,19979,115761,Brahmin Sikhwal,Brahmin Sikhwal,56000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.05191033,73.70975992
IN,India,19980,115762,Brahmin Srigaud,Brahmin Srigaud,119000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,23.28141177,76.36292998
IN,India,19981,115763,Brahmin Srimali,Brahmin Srimali,67000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.67197948,74.36323479
IN,India,19982,115764,Brahmin Tamil,Brahmin Tamil,596000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,12,Y,10.921952,79.827479
IN,India,21705,118493,Brahmin Tapodhan,Brahmin Tapodhan,35000,1,Y,guj,Gujarati,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.6409,72.48784
IN,India,20220,115765,Brahmin Telaganya,Brahmin Telaganya,249000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,5,Y,17.63000874,79.62688529
IN,India,19983,115766,Brahmin Telugu,Brahmin Telugu,1243000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,25,Y,17.64243954,82.47512618
NP,Nepal,20057,115767,Brahmin Terai,Brahmin Terai,121000,1,Y,mai,Maithili,4,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,2,Y,27.84985781,83.82747767
IN,India,19984,115768,Brahmin Trivedi Mewada,Brahmin Trivedi Mewada,61000,1,Y,hin,Hindi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.08332741,75.06522898
BG,Bangladesh,16521,111696,Brahmin,Brahmin unspecified,246000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,6,4,"Asia, South",ASI,Asia,Y,Y,5,Y,24.04276766,90.43989596
IN,India,16521,111696,Brahmin,Brahmin unspecified,34563000,1,Y,hin,Hindi,5,5,Hinduism,0.004,,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,6,4,"Asia, South",ASI,Asia,Y,Y,691,Y,25.82185845,86.05921479
PK,Pakistan,16521,111696,Brahmin,Brahmin unspecified,15000,1,Y,snd,Sindhi,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,6,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.55694199,69.11191339
BG,Bangladesh,19985,115769,Brahmin Utkal,Brahmin Utkal,4100,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.48221567,88.89317962
IN,India,19985,115769,Brahmin Utkal,Brahmin Utkal,221000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,4,Y,23.67093053,88.05731025
IN,India,20221,115770,Brahmin Vadama,Brahmin Vadama,52000,1,Y,tam,Tamil,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,13.399988,80.256953
BG,Bangladesh,19986,115771,Brahmin Vaidik,Brahmin Vaidik,5100,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.05076947,90.11762668
IN,India,19986,115771,Brahmin Vaidik,Brahmin Vaidik,230000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,5,Y,23.77549427,88.30843536
BG,Bangladesh,19987,115772,Brahmin Varendra,Brahmin Varendra,21000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.11828245,90.849617
IN,India,19987,115772,Brahmin Varendra,Brahmin Varendra,314000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,2,4,"Asia, South",ASI,Asia,Y,Y,6,Y,22.39975232,87.9672197
IN,India,20222,115773,Brahmin Velanadu,Brahmin Velanadu,144000,1,Y,tel,Telugu,5,5,Hinduism,0,0,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,3,Y,19.14883759,84.61576907
IN,India,19988,115774,Brahmin Vyas,Brahmin Vyas,185000,1,Y,tel,Telugu,5,5,Hinduism,0.012,,21,A012,South Asian Peoples,417,A012,South Asia Forward Caste - Brahmin,1,4,"Asia, South",ASI,Asia,Y,Y,4,Y,16.69851023,80.22681595
IR,Iran,10959,101653,Brahui,Brahui,25000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,4,5,"Asia, Central",ASI,Asia,Y,N,1,Y,27.08479,62.66268
PK,Pakistan,20028,115776,Brahui (original nucleus),Brahui (original nucleus),513000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,1,4,"Asia, South",ASI,Asia,Y,Y,10,Y,27.50095641,66.66806757
PK,Pakistan,21706,118494,Brahui Bangulzai,Brahui Bangulzai,69000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.250564,69.18879
PK,Pakistan,20026,115775,Brahui Jhalawan,Brahui Jhalawan,1231000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,1,4,"Asia, South",ASI,Asia,Y,Y,25,Y,27.50660915,66.66866239
PK,Pakistan,22067,119080,Brahui Nighari,Brahui Nighari,34000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,28.250564,69.18879
PK,Pakistan,22398,114712,Brahui Rassani (Sarawan),Brahui Rassani (Sarawan),27000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,30.18,66.98
PK,Pakistan,22068,115777,Brahui Rekizai,Brahui Rekizai,20000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.49964,66.66787
PK,Pakistan,20030,115778,Brahui Sarawan,Brahui Sarawan,608000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,1,4,"Asia, South",ASI,Asia,Y,Y,12,Y,27.50549978,66.6711514
PK,Pakistan,10959,101653,Brahui,Brahui unspecified,310000,1,Y,brh,Brahui,4,6,Islam,0,0,21,A012,South Asian Peoples,456,A012,Brahui,4,4,"Asia, South",ASI,Asia,Y,Y,6,Y,28.43346,65.58055
BT,Bhutan,16524,111700,Broq-Pa,Broq-Pa,5700,1,Y,sgt,Brokpake,0,2,Buddhism,0,0,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.65289,90.65003
IN,India,16524,111700,Broq-Pa,Broq-Pa,58000,1,Y,bkk,Brokskat,0,6,Islam,0.051,,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,34.19531233,76.8132328
PK,Pakistan,16524,111700,Broq-Pa,Broq-Pa,5800,1,Y,bkk,Brokskat,0,2,Buddhism,0,0,21,A012,South Asian Peoples,475,A012,South Asia Tribal - other,3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,35.4039619,76.6372921
BX,Brunei,10973,101679,"Brunei Malay, Kedayan",Brunei Malay,200000,1,Y,kxd,Brunei,1,6,Islam,0.06,0.05,17,A008,Malay Peoples,215,C0123,Malay,4,2,"Asia, Southeast",ASI,Asia,Y,Y,4,Y,4.89828,114.88626
IN,India,16366,111508,Budega Jangam,Budega Jangam,367000,1,Y,tel,Telugu,5,5,Hinduism,0.012,,21,A012,South Asian Peoples,412,A012,South Asia Dalit - other,1,4,"Asia, South",ASI,Asia,Y,Y,7,Y,15.54565422,76.99419351
IN,India,16538,111719,Budhan (Muslim traditions),Budhan (Muslim traditions),3300,1,Y,kas,Kashmiri,5,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,34.04017134,74.53949986
PK,Pakistan,16538,111719,Budhan (Muslim traditions),Budhan (Muslim traditions),17000,1,Y,phr,Pahari-Potwari,3,6,Islam,0,0,21,A012,South Asian Peoples,462,A012,South Asia Muslim - other,2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,33.89633147,73.85586723
CM,Cameroon,10981,101697,Buduma,Buduma,600,1,Y,bdm,Buduma,3,6,Islam,0.04,0.03,22,A013,Sub-Saharan Peoples,158,C0062,Chadic  ,3,8,"Africa, West and Central",AFR,Africa,N,N,1,Y,12.877362,14.297549
CD,Chad,10981,101697,Buduma,"Buduma, Kuri Islander",147000,1,Y,bdm,Buduma,3,6,Islam,0.04,0.03,22,A013,Sub-Saharan Peoples,158,C0062,Chadic  ,3,8,"Africa, West and Central",AFR,Africa,Y,Y,3,Y,13.629495,14.436814
CH,China,10984,101701,Bugan,Bugan,3000,1,Y,bbh,Bugan,1,4,Ethnic Religions,0,0,20,A011,Southeast Asian Peoples,239,C0147,Mon-Khmer,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,23.61699,104.96042
MY,Malaysia,10985,101703,Buginese,Buginese,154000,1,Y,zlm,Malay,5,6,Islam,0,0,17,A008,Malay Peoples,152,C0056,Bugi-Makassar of Sulawesi,3,2,"Asia, Southeast",ASI,Asia,Y,Y,3,Y,4.99787,118.24887
CH,China,12665,104959,Bulang,Bulang,105000,1,Y,blr,Blang,4,2,Buddhism,0.06,0.056,20,A011,Southeast Asian Peoples,239,C0147,Mon-Khmer,3,3,"Asia, Northeast",ASI,Asia,Y,Y,2,Y,24.48598,99.17203
CD,Chad,11001,101725,Bulgeda,Bulgeda,63000,1,Y,dzg,Dazaga,3,6,Islam,0,0,22,A013,Sub-Saharan Peoples,159,C0063,Kanuri-Saharan,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,Y,14.12395076,15.32120057
CH,China,20553,116844,Bumang,Bumang,300,1,Y,bvp,Bumang,1,4,Ethnic Religions,0,0,20,A011,Southeast Asian Peoples,239,C0147,Mon-Khmer,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,24.570972,99.134654
BG,Bangladesh,16541,111726,Buna (Hindu traditions),Buna (Hindu traditions),98000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,2,Y,24.287839,89.909928
IN,India,16541,111726,Buna (Hindu traditions),Buna (Hindu traditions),497000,1,Y,ben,Bengali,5,5,Hinduism,0,0,21,A012,South Asian Peoples,442,A012,South Asia Hindu - other,2,4,"Asia, South",ASI,Asia,Y,Y,10,Y,23.695705,88.550134
ID,Indonesia,11019,101750,Bungku,Bungku,40000,1,Y,bkz,Bungku,2,6,Islam,0.013,0.013,17,A008,Malay Peoples,308,C0220,Tukangbesi of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,1,Y,-3.04463,122.2353
CH,China,18424,114019,Bunu,Bunu,428000,1,Y,bwx,"Bunu, Bu-Nao",0,4,Ethnic Religions,0,0,20,A011,Southeast Asian Peoples,319,C0232,Yao-Mien,1,3,"Asia, Northeast",ASI,Asia,Y,Y,9,Y,24.37861,107.791792
CH,China,11020,101757,Bunuo,Bunuo,23000,1,Y,bwx,"Bunu, Bu-Nao",0,4,Ethnic Religions,0,0,20,A011,Southeast Asian Peoples,319,C0232,Yao-Mien,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,23.99476974,107.9504808
ID,Indonesia,11021,101758,Buol,Buol,115000,1,Y,blf,Buol,3,6,Islam,0.01,0.004,17,A008,Malay Peoples,198,C0103,Kaili-Tomini of Sulawesi,1,2,"Asia, Southeast",ASI,Asia,Y,Y,2,Y,0.98709,121.38885
BG,Bangladesh,11029,101776,Burmese,Burmese,82000,1,Y,mya,Burmese,5,2,Buddhism,0.086,,23,A014,Tibetan-Himalayan Peoples,154,C0058,Burmese,18,4,"Asia, South",ASI,Asia,Y,N,2,Y,21.44058468,92.17228402
CB,Cambodia,11029,101776,Burmese,Burmese,5300,1,Y,mya,Burmese,5,2,Buddhism,0.09,0.07,23,A014,Tibetan-Himalayan Peoples,154,C0058,Burmese,18,2,"Asia, Southeast",ASI,Asia,Y,N,1,Y,13.59539331,102.9706355
CH,China,11029,101776,Burmese,Burmese,26000,1,Y,mya,Burmese,5,2,Buddhism,0,0,23,A014,Tibetan-Himalayan Peoples,154,C0058,Burmese,18,3,"Asia, Northeast",ASI,Asia,Y,N,1,Y,21.92983,100.697213
LA,Laos,11029,101776,Burmese,Burmese,5300,1,Y,mya,Burmese,5,2,Buddhism,0,0,23,A014,Tibetan-Himalayan Peoples,154,C0058,Burmese,18,2,"Asia, Southeast",ASI,Asia,Y,N,1,Y,21.18965406,101.1535894
SU,Sudan,10381,100434,"Burun, Arabized","Burun, Arabized",161000,1,Y,apd,"Arabic, Sudanese",4,6,Islam,0,0,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,Y,Y,3,Y,15.69845552,29.35077838
