Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
NI,Nigeria,12004,103587,Gourma,Gourma,44000,1,Y,gux,Gourmanchema,5,4,"Ethnic Religions",5.000,0.400,22,A013,"Sub-Saharan Peoples",183,C0087,Gur,5,8,"Africa, West and Central",AFR,Africa,Y,N,1,N,11.854188413265,3.6528252417914
IN,India,16865,112147,Gowari,Gowari,580000,1,Y,mar,Marathi,5,5,Hinduism,0.024,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,12,Y,21.901657813122,78.72011825389
IN,India,16893,112180,Gowdulu,Gowdulu,11000,1,Y,kan,Kannada,5,5,Hinduism,0.033,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,13.876285489086,75.884170827888
CH,China,11946,103488,Groma,Groma,19000,1,Y,gro,Groma,0,2,Buddhism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,27.5906,88.90435
IN,India,16873,112155,Gual,Gual,1700,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,24.665432918851,83.075879150039
PA,Paraguay,11957,117681,Guana,Guana,90,1,Y,gva,"Guana (Paraguay)",0,4,"Ethnic Religions",5.000,1.000,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,1,11,"America, Latin",LAM,"South America",N,Y,1,N,-21.97916,-58.06573
PA,Paraguay,11354,102160,"Guarani, Eastern Bolivian","Guarani, Eastern Bolivian",2400,1,Y,gui,"Guarani, Eastern Bolivian",5,4,"Ethnic Religions",3.000,2.000,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,3,11,"America, Latin",LAM,"South America",N,N,1,N,-22.05841,-60.43241
IN,India,16875,112157,Gudigar,Gudigar,3400,1,Y,knn,Konkani,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,15.170490687656,74.816719582769
SU,Sudan,11976,103534,Guhayna,Guhayna,2328000,1,Y,apd,"Arabic, Sudanese",4,6,Islam,4.000,0.700,10,A001,"Arab World",117,C0019,"Arab, Sudan",1,7,"Africa, East and Southern",AFR,Africa,Y,Y,47,N,14.361082000434,29.307870999647
CH,China,11981,103542,Guiqiong,Guiqiong,13000,1,Y,gqi,Guiqiong,1,2,Buddhism,0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,30.47684,102.1235
PK,Pakistan,16878,112160,"Gujar (Hindu traditions)",Gujar,17000,1,Y,snd,Sindhi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.86548,69.05459
IN,India,16878,112160,"Gujar (Hindu traditions)","Gujar (Hindu traditions)",8488000,1,Y,hin,Hindi,5,5,Hinduism,0.000,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,170,Y,27.072740959877,76.022751546276
US,"United States",16878,112160,"Gujar (Hindu traditions)","Gujar (Hindu traditions)",263000,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,12,"America, North and Caribbean",NAR,"North America",N,N,5,Y,40.742844,-73.888854
AF,Afghanistan,17549,112971,"Gujar (Muslim traditions)","Gujar (Muslim traditions)",20000,1,Y,gju,Gujari,0,6,Islam,0.029,0.029,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,5,"Asia, Central",ASI,Asia,Y,Y,1,Y,35.24842,71.48793
IN,India,17549,112971,"Gujar (Muslim traditions)","Gujar (Muslim traditions)",552000,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,11,Y,29.927411851354,78.003409829782
PK,Pakistan,17549,112971,"Gujar (Muslim traditions)","Gujar (Muslim traditions)",5180000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",3,4,"Asia, South",ASI,Asia,Y,Y,104,Y,31.540241333143,73.474908197485
IN,India,18078,113579,"Gujar (Sikh traditions)","Gujar (Sikh traditions)",55000,1,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0.000,21,A012,"South Asian Peoples",470,A012,"South Asia Sikh - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,31.323476950361,76.985688935852
AS,Australia,11982,103544,Gujarati,Gujarati,55000,1,Y,guj,Gujarati,5,5,Hinduism,2.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,1,"Australia and Pacific",AUS,Australia,N,N,1,N,-37.71,144.79
BA,Bahrain,11982,103544,Gujarati,Gujarati,30000,1,Y,guj,Gujarati,5,5,Hinduism,2.000,0.800,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,26.211163396873,50.554336805
BY,Burundi,11982,103544,Gujarati,Gujarati,3000,1,Y,guj,Gujarati,5,5,Hinduism,0.600,0.200,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-3.3711438755894,29.355110053886
CA,Canada,11982,103544,Gujarati,Gujarati,283000,1,Y,guj,Gujarati,5,5,Hinduism,0.900,0.100,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,12,"America, North and Caribbean",NAR,"North America",N,N,6,N,43.655855,-79.428931
FR,France,11982,103544,Gujarati,Gujarati,1100,1,Y,guj,Gujarati,5,5,Hinduism,0.600,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,10,"Europe, Western",EUR,Europe,N,N,1,N,48.904892772783,2.3446613760217
IR,Iran,11982,103544,Gujarati,Gujarati,38000,1,Y,guj,Gujarati,5,6,Islam,0.500,0.100,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,5,"Asia, Central",ASI,Asia,Y,N,1,N,35.738529,51.406072
MI,Malawi,11982,103544,Gujarati,Gujarati,59000,1,Y,guj,Gujarati,5,5,Hinduism,0.500,0.100,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-13.99970093475,33.793608761935
MY,Malaysia,11982,103544,Gujarati,Gujarati,31000,1,Y,guj,Gujarati,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,2,"Asia, Southeast",ASI,Asia,Y,N,1,Y,3.0453357321583,101.45175297442
MV,Maldives,11982,103544,Gujarati,Gujarati,1100,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,4,"Asia, South",ASI,Asia,Y,N,1,Y,4.17,73.5
MP,Mauritius,11982,103544,Gujarati,Gujarati,2100,1,Y,guj,Gujarati,5,5,Hinduism,2.000,0.200,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-20.173561,57.510469
MZ,Mozambique,11982,103544,Gujarati,Gujarati,49000,1,Y,guj,Gujarati,5,5,Hinduism,1.000,0.200,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-25.938698286597,32.556124917131
BM,"Myanmar (Burma)",11982,103544,Gujarati,Gujarati,35000,1,Y,guj,Gujarati,5,5,Hinduism,0.800,0.409,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,2,"Asia, Southeast",ASI,Asia,Y,N,1,N,16.845624204393,96.182544520913
NZ,"New Zealand",11982,103544,Gujarati,Gujarati,27000,1,Y,guj,Gujarati,5,5,Hinduism,0.500,0.100,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,1,"Australia and Pacific",SOP,Oceania,N,N,1,N,-36.908035,174.800124
MU,Oman,11982,103544,Gujarati,Gujarati,47000,1,Y,guj,Gujarati,5,6,Islam,1.000,0.500,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,23.612775997115,58.540854693389
PO,Portugal,11982,103544,Gujarati,Gujarati,20000,1,Y,guj,Gujarati,5,5,Hinduism,0.500,0.100,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,10,"Europe, Western",EUR,Europe,N,N,1,N,38.743753,-9.141152
RE,Reunion,11982,103544,Gujarati,Gujarati,24000,1,Y,guj,Gujarati,5,5,Hinduism,2.000,0.500,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-21.271440000056,55.525690000093
SN,Singapore,11982,103544,Gujarati,Gujarati,4400,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,2,"Asia, Southeast",ASI,Asia,N,N,1,Y,1.32609,103.89896
SF,"South Africa",11982,103544,Gujarati,Gujarati,32000,1,Y,guj,Gujarati,5,5,Hinduism,3.000,0.400,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-27.51183,25.6441
TZ,Tanzania,11982,103544,Gujarati,Gujarati,561000,1,Y,guj,Gujarati,5,5,Hinduism,0.500,0.100,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,11,N,-6.8381,39.22487
UK,"United Kingdom",11982,103544,Gujarati,Gujarati,633000,1,Y,guj,Gujarati,5,5,Hinduism,0.050,0.030,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,10,"Europe, Western",EUR,Europe,N,N,13,Y,51.36450736862,-0.16835637664548
US,"United States",11982,103544,Gujarati,Gujarati,608000,1,Y,guj,Gujarati,5,5,Hinduism,4.000,0.600,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,12,"America, North and Caribbean",NAR,"North America",N,N,12,N,40.687658,-73.973333
ZA,Zambia,11982,103544,Gujarati,Gujarati,48000,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,Y,-12.993502,28.649431
KE,Kenya,12628,104846,"Gujarati Creole","Gujarati Creole",2100,1,Y,ccl,Cutchi-Swahili,2,6,Islam,2.000,0.100,21,A012,"South Asian Peoples",468,A012,"South Asia - other",2,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-2.35809,40.77238
TZ,Tanzania,12628,104846,"Gujarati Creole","Gujarati Creole",95000,1,Y,ccl,Cutchi-Swahili,2,6,Islam,3.000,0.100,21,A012,"South Asian Peoples",468,A012,"South Asia - other",2,7,"Africa, East and Southern",AFR,Africa,N,Y,2,N,-6.163005,35.738355
RW,Rwanda,11982,103544,Gujarati,"Gujarati, Indian",1400,1,Y,guj,Gujarati,5,5,Hinduism,0.600,0.100,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-1.9642985060712,30.070560589599
ET,Ethiopia,11982,103544,Gujarati,"Gujarati, Indo-Pakistani",3700,1,Y,guj,Gujarati,5,5,Hinduism,2.000,2.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,Y,N,1,N,9.005642,38.737572
MA,Madagascar,11982,103544,Gujarati,"Gujarati, Karana",98000,1,Y,guj,Gujarati,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,2,Y,-18.939367068835,47.531547773611
KE,Kenya,11982,103544,Gujarati,"Gujarati, Kenyan",218000,1,Y,guj,Gujarati,5,5,Hinduism,0.100,0.019,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,4,Y,-1.24803,36.77976
UG,Uganda,11982,103544,Gujarati,"Gujarati, Ugandan",493000,1,Y,guj,Gujarati,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",29,7,"Africa, East and Southern",AFR,Africa,N,N,10,Y,0.38656,32.47229
IN,India,21557,118354,"Gujjar (Hindu traditions)","Gujjar (Hindu traditions)",72000,1,Y,gju,Gujari,0,5,Hinduism,0.796,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,31.033,76.913
IN,India,16879,112161,"Gujjar (Muslim traditions)","Gujjar (Muslim traditions)",1201000,1,Y,gju,Gujari,0,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,24,Y,33.688286301141,76.353417920954
PK,Pakistan,16879,112161,"Gujjar (Muslim traditions)","Gujjar (Muslim traditions)",2519000,1,Y,hno,"Hindko, Northern",3,6,Islam,0.001,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,50,Y,34.367669999871,73.508840000066
SU,Sudan,11988,103556,Gulud,Gulud,38000,1,Y,apd,"Arabic, Sudanese",4,6,Islam,0.500,0.100,22,A013,"Sub-Saharan Peoples",248,C0156,"Nuba Mountains",1,7,"Africa, East and Southern",AFR,Africa,Y,Y,1,N,11.754268749004,29.321490794964
IN,India,16882,112167,Guna,Guna,2400,1,Y,ory,Odia,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.174612813077,82.764963167396
NI,Nigeria,20329,116048,Gupa-Abawa,Gupa-Abawa,33000,1,Y,gpa,Gupa-Abawa,2,6,Islam,2.800,0.100,22,A013,"Sub-Saharan Peoples",250,C0158,Nupe,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,8.413479,6.718629
IR,Iran,12000,103579,"Gurani, Hawrami","Gurani, Hawrami",225000,1,Y,hac,Gurani,3,6,Islam,0.000,0.000,14,A005,Persian-Median,208,C0114,Kurd,2,5,"Asia, Central",ASI,Asia,Y,N,5,Y,35.38022,46.58909
IZ,Iraq,12000,103579,"Gurani, Hawrami","Gurani, Hawrami",196000,1,Y,hac,Gurani,3,6,Islam,0.020,0.000,14,A005,Persian-Median,208,C0114,Kurd,2,6,"Africa, North and Middle East",ASI,Asia,Y,Y,4,Y,36.83161,44.50189
IZ,Iraq,19775,115225,"Gurani, Sarli","Gurani, Sarli",24000,1,Y,sdf,Sarli,0,6,Islam,0.300,0.050,14,A005,Persian-Median,208,C0114,Kurd,1,6,"Africa, North and Middle East",ASI,Asia,Y,Y,1,N,36.021,43.644
IN,India,16886,112172,Guria,Guria,872000,1,Y,ory,Odia,5,5,Hinduism,0.070,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,17,Y,20.691108285463,86.339904868945
NI,Nigeria,12008,103595,Gurumtum,Gurumtum,16000,1,Y,grd,Guruntum-Mbaaru,0,6,Islam,4.000,1.300,22,A013,"Sub-Saharan Peoples",158,C0062,"Chadic  ",1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,9.87897,10.14627
BG,Bangladesh,15366,110781,"Gurung Ghaleg","Gurung Ghaleg",1200,1,Y,gvr,Gurung,4,2,Buddhism,0.000,0.000,21,A012,"South Asian Peoples",402,A012,"South Asia Buddhist",4,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.744156723596,89.003736567211
BT,Bhutan,15366,110781,"Gurung Ghaleg","Gurung Ghaleg",9800,1,Y,npi,Nepali,5,2,Buddhism,3.868,,21,A012,"South Asian Peoples",402,A012,"South Asia Buddhist",4,4,"Asia, South",ASI,Asia,Y,N,1,N,27.048776,89.556334
NI,Nigeria,12014,103607,Gwa,Gwa,5300,1,Y,gwb,Gwa,2,4,"Ethnic Religions",4.000,1.450,22,A013,"Sub-Saharan Peoples",140,C0044,Benue,1,8,"Africa, West and Central",AFR,Africa,Y,Y,1,N,10.30506,9.11601
ET,Ethiopia,13984,107406,Gwama,Gwama,12000,1,Y,kmq,Gwama,3,6,Islam,0.000,0.000,22,A013,"Sub-Saharan Peoples",245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,Y,Y,1,Y,9.51336,34.26449
IN,India,16895,112182,Habura,Habura,9000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.817478783955,77.897544108099
BG,Bangladesh,12027,103627,Hadi,Hadi,83000,1,Y,ben,Bengali,5,5,Hinduism,0.472,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",3,4,"Asia, South",ASI,Asia,Y,Y,2,N,25.691577,88.694127
IN,India,12027,103627,Hadi,Hadi,1162000,1,Y,ben,Bengali,5,5,Hinduism,0.477,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",3,4,"Asia, South",ASI,Asia,Y,Y,23,N,22.740526347269,87.571795646702
NP,Nepal,12027,103627,Hadi,Hadi,2600,1,Y,mai,Maithili,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.686409532508,87.784022406304
TZ,Tanzania,12697,105015,Hadzabi,Hadzabi,1400,1,Y,hts,Hadza,3,4,"Ethnic Religions",5.000,1.900,22,A013,"Sub-Saharan Peoples",203,C0109,Khoisan,1,7,"Africa, East and Southern",AFR,Africa,N,Y,1,N,-3.47684,34.79905
CH,China,18471,114075,Hagei,Hagei,3100,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,27.552901765904,106.91653749421
BG,Bangladesh,19655,112187,Hajam,Hajam,568000,1,Y,ben,Bengali,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",5,4,"Asia, South",ASI,Asia,Y,Y,11,Y,23.129217,92.075952
IN,India,19655,112187,Hajam,Hajam,2350000,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",5,4,"Asia, South",ASI,Asia,Y,Y,47,Y,28.785899170615,78.716665627685
NP,Nepal,19655,112187,Hajam,Hajam,43000,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",5,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.390289324265,84.879541560204
PK,Pakistan,19655,112187,Hajam,Hajam,2302000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",5,4,"Asia, South",ASI,Asia,Y,Y,46,Y,31.360997328591,73.249830992206
CE,"Sri Lanka",19655,112187,Hajam,Hajam,5000,1,Y,tam,Tamil,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",5,4,"Asia, South",ASI,Asia,Y,Y,1,Y,7.1847090611741,80.679062481751
BG,Bangladesh,12036,103647,Hajang,Hajang,19000,1,Y,haj,Hajong,3,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.738656,89.588207
IN,India,12036,103647,Hajang,Hajang,96000,1,Y,ben,Bengali,5,5,Hinduism,0.874,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,2,N,25.70369306788,90.356835823704
IN,India,21138,117959,"Hajang Banai","Hajang Banai",5900,1,Y,ben,Bengali,5,5,Hinduism,0.992,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,N,25.571277176653,90.176037434949
CH,China,18472,114077,"Hakka, Hainan Island","Hakka, Hainan Island",2400,1,Y,hak,"Chinese, Hakka",5,4,"Ethnic Religions",0.000,0.000,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,19.324576599331,109.50160716474
IN,India,16932,112234,"Hakki Pikki","Hakki Pikki",30000,1,Y,vaa,"Vaagri Booli",4,5,Hinduism,0.813,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,N,13.728838960371,78.322664497662
CE,"Sri Lanka",16932,112234,"Hakki Pikki","Hakki Pikki",1300,1,Y,tel,Telugu,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,7.0134718049938,80.766509324472
IN,India,16903,112196,"Halalkhor (Hindu traditions)","Halalkhor (Hindu traditions)",8600,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.263883,86.834257
NP,Nepal,16903,112196,"Halalkhor (Hindu traditions)","Halalkhor (Hindu traditions)",5000,1,Y,mai,Maithili,4,5,Hinduism,0.116,,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,N,27.312233073919,85.24214397509
IN,India,17550,112973,"Halalkhor (Muslim traditions)","Halalkhor (Muslim traditions)",4400,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,27.190463712211,82.402737048935
LA,Laos,16138,111234,Halang,Halang,6600,1,Y,hal,Halang,3,4,"Ethnic Religions",0.756,0.756,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,2,2,"Asia, Southeast",ASI,Asia,Y,Y,1,N,14.77896,107.46306
IN,India,16901,112191,Halba,Halba,866000,1,Y,mar,Marathi,5,5,Hinduism,0.300,,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,17,N,21.412283032145,79.410612130446
IN,India,21139,117961,"Halba Kewat","Halba Kewat",4900,1,Y,hlb,Halbi,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,19.453143971067,81.676201925543
IN,India,16902,112195,Hali,Hali,51000,1,Y,cdh,Chambeali,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.792461726161,75.149125604659
IN,India,16934,112236,Halleer,Halleer,5300,1,Y,gom,"Konkani, Goan",5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,15.309781909375,75.221304875809
IN,India,16904,112198,Halsar,Halsar,13000,1,Y,kan,Kannada,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",412,A012,"South Asia Dalit - other",1,4,"Asia, South",ASI,Asia,Y,Y,1,Y,16.330537377931,74.619984140096
BG,Bangladesh,16905,112199,"Halwai (Hindu traditions)","Halwai (Hindu traditions)",64000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.854778280147,89.424180548564
IN,India,16905,112199,"Halwai (Hindu traditions)","Halwai (Hindu traditions)",1710000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,34,Y,23.729591,88.532974
NP,Nepal,16905,112199,"Halwai (Hindu traditions)","Halwai (Hindu traditions)",97000,1,Y,mai,Maithili,4,5,Hinduism,0.047,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,2,Y,27.246003368593,86.056676491429
IN,India,17551,112974,"Halwai (Muslim traditions)","Halwai (Muslim traditions)",201000,1,Y,urd,Urdu,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,4,Y,28.035041,81.405693
PK,Pakistan,17551,112974,"Halwai (Muslim traditions)","Halwai (Muslim traditions)",25000,1,Y,snd,Sindhi,5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,4,"Asia, South",ASI,Asia,Y,Y,1,Y,25.490854833418,68.515303950109
BG,Bangladesh,21140,117962,"Halwai Maira","Halwai Maira",12000,1,Y,ben,Bengali,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,23.806723022874,90.298712368452
IN,India,21140,117962,"Halwai Maira","Halwai Maira",149000,1,Y,hin,Hindi,5,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,3,Y,23.293257924664,86.44614732709
NP,Nepal,21140,117962,"Halwai Maira","Halwai Maira",1900,1,Y,mai,Maithili,4,5,Hinduism,0.000,0.000,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",3,4,"Asia, South",ASI,Asia,Y,Y,1,Y,26.825170267715,86.049701783352
IN,India,16960,112264,"Halwakki Wakkal","Halwakki Wakkal",163000,1,Y,kan,Kannada,5,5,Hinduism,0.327,,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - other",1,4,"Asia, South",ASI,Asia,Y,Y,3,N,15.126201495101,74.90458488535
ET,Ethiopia,10267,118346,Hamar,Hamar,84000,1,Y,amf,Hamer-Banna,4,4,"Ethnic Religions",1.500,1.299,13,A004,"Horn of Africa Peoples",253,C0161,Omotic,1,7,"Africa, East and Southern",AFR,Africa,Y,Y,2,N,5.14552,36.52146
SU,Sudan,19361,115330,Hamar,Hamar,517000,1,Y,apd,"Arabic, Sudanese",4,6,Islam,0.020,0.010,10,A001,"Arab World",111,C0013,"Arab, Arabian",1,7,"Africa, East and Southern",AFR,Africa,Y,Y,10,Y,15.465707019064,36.394912944577
