ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
CH,China,18436,114035,"Deng, Darang","Deng, Darang",11000,1,Y,mhu,Digaro-Mishmi,3,4,"Ethnic Religions",0.150,0.121,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,28.49399,96.88122
CH,China,18437,114036,"Deng, Geman","Deng, Geman",14000,1,Y,mxj,Miju-Mishmi,3,4,"Ethnic Religions",0.009,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,28.46846,97.05071
CH,China,18438,114037,Depo,Depo,8000,5,N,xxx,"Language unknown",0,4,"Ethnic Religions",14.000,14.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,26.296433338828,102.03588636656
CH,China,15628,110266,Derung,Derung,15000,5,N,duu,Drung,0,4,"Ethnic Religions",25.000,21.323,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,27.97968,98.44339
CH,China,18439,114039,Dianbao,Dianbao,14000,1,Y,zyg,"Zhuang, Yang",0,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",322,C0235,Zhuang,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,23.512566225951,105.50001230063
CH,China,18440,114040,Diao,Diao,2800,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.000,0.000,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,26.016143561276,108.66028767374
CH,China,18441,114041,Digao,Digao,29000,1,Y,ysn,Sani,0,4,"Ethnic Religions",0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,23.79060772087,103.49865543
CH,China,18442,114042,"Dong, Northern","Dong, Northern",588000,1,Y,doc,"Dong, Northern",1,4,"Ethnic Religions",0.400,0.300,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,12,N,26.994430000444,109.20384000032
CH,China,18443,114043,"Dong, Southern","Dong, Southern",1250000,1,Y,kmc,"Dong, Southern",4,4,"Ethnic Religions",0.500,0.400,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,25,N,25.980429999845,109.39495700036
CH,China,11606,102706,Dongnu,Dongnu,308000,1,Y,bwx,"Bunu, Bu-Nao",0,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",319,C0232,Yao-Mien,1,3,"Asia, Northeast",ASI,Asia,Y,Y,6,Y,24.10246,107.71137
CH,China,18444,114044,Dongxiang,Dongxiang,636000,1,Y,sce,Dongxiang,3,6,Islam,0.003,0.003,11,A002,"East Asian Peoples",162,C0066,"Hui, Dungan",1,3,"Asia, Northeast",ASI,Asia,Y,Y,13,Y,35.6309,103.55431
CH,China,18445,114045,Doupo,Doupo,800,1,Y,xxx,"Language unknown",0,4,"Ethnic Religions",1.300,1.243,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,25.065341493815,102.35920956827
CH,China,18446,114046,Duoluo,Duoluo,2800,4,N,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",2.500,2.500,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,26.7252162894,106.05927998498
CH,China,18447,114047,Duota,Duota,15000,4,N,hni,Hani,3,4,"Ethnic Religions",3.000,2.521,23,A014,"Tibetan-Himalayan Peoples",185,C0089,Hani,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,22.989265203567,102.79444362477
CH,China,11672,102811,E,E,6900,1,Y,eee,E,1,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,24.76436,109.1097
CH,China,18448,114048,Eka,Eka,3300,1,Y,lhu,Lahu,5,4,"Ethnic Religions",0.800,0.781,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,23.545132538836,99.918280420405
CH,China,18449,114049,Enipu,Enipu,21000,1,Y,ycl,Lolopo,4,4,"Ethnic Religions",0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,25.354342348421,100.20190951112
CH,China,18450,114050,Enu,Enu,27000,4,N,enu,Enu,1,4,"Ethnic Religions",2.900,2.870,23,A014,"Tibetan-Himalayan Peoples",185,C0089,Hani,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,23.00742,101.77141
CH,China,18451,114051,Ergong,Ergong,63000,1,Y,ero,Horpa,0,2,Buddhism,0.005,0.005,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,30.82012,101.82593
CH,China,18452,114052,Ersu,Ersu,44000,1,Y,ers,Ersu,0,2,Buddhism,0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,28.087495408686,102.157231276
CH,China,11164,102965,Eurasian,Eurasian,733000,4,N,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",10.000,9.711,20,A011,"Southeast Asian Peoples",260,C0171,"Southeast Asian, other",13,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,25.930110189806,106.27715391638
CH,China,18454,114053,Evenki,"Evenki, Solon",35000,1,Y,evn,Evenki,3,4,"Ethnic Religions",0.300,0.200,24,A015,"Turkic Peoples",107,C0009,Altaic,2,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,49.048516911926,119.76251307702
CH,China,18453,114054,Ewenki,"Ewenki, Aoluguya",400,1,Y,evn,Evenki,3,4,"Ethnic Religions",0.000,0.000,24,A015,"Turkic Peoples",107,C0009,Altaic,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,50.253651910707,120.45511143305
CH,China,18455,114055,Fuma,Fuma,1100,4,N,fom,Foma,1,4,"Ethnic Religions",2.600,2.325,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,19.408348787866,108.84374909774
CH,China,18459,114059,"Ga Mong","Ga Mong",71000,1,Y,cqd,"Miao, Chuanqiandian Cluster",4,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,26.606039096827,107.94645829192
CH,China,18456,114056,Gaiji,Gaiji,40000,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,24.584957961441,100.18882905542
CH,China,18457,114057,"Gaisu, Southern","Gaisu, Southern",49000,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.300,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,23.555037162835,103.35611236859
CH,China,18458,114058,"Gaisu, Western","Gaisu, Western",1300,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,24.369006826104,99.441305895051
CH,China,19617,115102,Gao,Gao,3600,4,N,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",7.500,6.800,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,28.529564,107.884481
CH,China,18460,114061,Ge,Ge,136000,1,Y,hmj,Ge,3,4,"Ethnic Religions",0.120,0.097,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,3,N,26.52671,107.81977
CH,China,11857,103287,Gelao,Gelao,582000,4,N,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",4.200,2.600,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,27.699669999671,106.33346499991
CH,China,18461,114063,"Gepo, Eastern","Gepo, Eastern",83000,1,Y,ygp,Gepo,3,4,"Ethnic Religions",0.600,0.600,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,2,N,25.709011304928,103.31181469999
CH,China,18462,114064,"Gepo, Western","Gepo, Western",8500,1,Y,ygp,Gepo,3,4,"Ethnic Religions",0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,26.506369341572,100.37709414698
CH,China,18463,114065,Gese,Gese,16000,1,Y,yig,"Nasu, Wusa",4,4,"Ethnic Religions",0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,24.955950936886,101.94966138686
CH,China,18464,114066,Gesu,Gesu,16000,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,25.603804341997,101.88321488396
CH,China,11877,103323,Gha-Mu,Gha-Mu,143000,5,N,sfm,"Miao, Small Flowery",0,1,Christianity,80.000,50.000,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,26.75554372926,105.2830609591
CH,China,18465,114068,"Ghao-Xong, Eastern","Ghao-Xong, Eastern",136000,1,Y,muq,"Miao, Eastern Xiangxi",3,4,"Ethnic Religions",3.500,0.968,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,3,N,28.51339,109.59157
CH,China,18466,108339,"Ghao-Xong, Western","Ghao-Xong, Western",1395000,1,Y,mmr,"Miao, Western Xiangxi",1,4,"Ethnic Religions",0.600,0.378,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,28,N,23.02309,105.82539
CH,China,18467,114071,Golog,Golog,167000,1,Y,adx,"Tibetan, Amdo",4,2,Buddhism,0.020,0.010,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,1,3,"Asia, Northeast",ASI,Asia,Y,Y,3,Y,33.473170268793,100.61884946413
CH,China,18468,114072,Gouzou,Gouzou,5300,4,N,yig,"Nasu, Wusa",4,4,"Ethnic Religions",5.000,4.878,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,27.015792533199,104.24206574424
CH,China,11946,103488,Groma,Groma,19000,1,Y,gro,Groma,0,2,Buddhism,0.000,0.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,27.5906,88.90435
CH,China,18469,114073,Guaigun,Guaigun,500,4,N,xxx,"Language unknown",0,4,"Ethnic Religions",4.000,3.703,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,31.09692,105.093079
CH,China,11981,103542,Guiqiong,Guiqiong,13000,1,Y,gqi,Guiqiong,1,2,Buddhism,0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,30.47684,102.1235
CH,China,18470,114074,Guopu,Guopu,112000,5,N,yig,"Nasu, Wusa",4,4,"Ethnic Religions",20.000,18.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,27.21513204191,104.22545411761
CH,China,18471,114075,Hagei,Hagei,3100,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,27.552901765904,106.91653749421
CH,China,18472,114077,"Hakka, Hainan Island","Hakka, Hainan Island",2400,1,Y,hak,"Chinese, Hakka",5,4,"Ethnic Religions",0.000,0.000,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,19.324576599331,109.50160716474
CH,China,12057,103701,"Han Chinese, Cantonese","Han Chinese, Cantonese",67823000,4,N,yue,"Chinese, Yue",5,7,Non-Religious,9.600,7.900,11,A002,"East Asian Peoples",161,C0065,Chinese,36,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,22.311551182398,111.13385214918
CH,China,18473,114079,"Han Chinese, Dan","Han Chinese, Dan",4996000,4,N,yue,"Chinese, Yue",5,4,"Ethnic Religions",8.800,6.700,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,22.307146989833,111.13217988219
CH,China,18474,114080,"Han Chinese, Gan","Han Chinese, Gan",22162000,4,N,gan,"Chinese, Gan",3,4,"Ethnic Religions",8.500,6.500,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,28.2758,115.06854
CH,China,12053,103690,"Han Chinese, Hainanese","Han Chinese, Hainanese",5750000,4,N,nan,"Chinese, Min Nan",5,7,Non-Religious,9.000,8.900,11,A002,"East Asian Peoples",161,C0065,Chinese,5,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,24.544992831271,117.04751424983
CH,China,12054,103691,"Han Chinese, Hakka","Han Chinese, Hakka",36339000,4,N,hak,"Chinese, Hakka",5,4,"Ethnic Religions",9.100,7.800,11,A002,"East Asian Peoples",161,C0065,Chinese,23,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,24.330801999613,116.11546500011
CH,China,18475,114081,"Han Chinese, Hui'an","Han Chinese, Hui'an",181000,4,N,cdo,"Chinese, Min Dong",5,4,"Ethnic Religions",5.000,4.200,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,26.423105028935,119.05944964608
CH,China,18476,114082,"Han Chinese, Huizhou","Han Chinese, Huizhou",5342000,4,N,czh,"Chinese, Huizhou",0,4,"Ethnic Religions",9.000,7.000,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,29.62426,118.15669
CH,China,18477,114083,"Han Chinese, Jin","Han Chinese, Jin",47019000,4,N,cjy,"Chinese, Jinyu",0,7,Non-Religious,9.500,7.600,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,38.78812,111.53346
CH,China,12051,103686,"Han Chinese, Mandarin","Han Chinese, Mandarin",918811000,4,N,cmn,"Chinese, Mandarin",5,7,Non-Religious,9.900,8.300,11,A002,"East Asian Peoples",161,C0065,Chinese,53,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,25.935635689516,106.27942605599
CH,China,11343,102138,"Han Chinese, Min Bei","Han Chinese, Min Bei",8270000,4,N,mnp,"Chinese, Min Bei",4,7,Non-Religious,10.000,8.800,11,A002,"East Asian Peoples",161,C0065,Chinese,6,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,27.21396,118.10553
CH,China,18478,114085,"Han Chinese, Min Dong","Han Chinese, Min Dong",10231000,4,N,cdo,"Chinese, Min Dong",5,7,Non-Religious,10.000,9.100,11,A002,"East Asian Peoples",161,C0065,Chinese,7,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,26.425971980698,119.05891602262
CH,China,11344,102140,"Han Chinese, Min Nan","Han Chinese, Min Nan",22641000,4,N,nan,"Chinese, Min Nan",5,4,"Ethnic Religions",10.000,8.800,11,A002,"East Asian Peoples",161,C0065,Chinese,18,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,24.547246021147,117.04228977926
CH,China,18479,114087,"Han Chinese, Min Zhong","Han Chinese, Min Zhong",3600000,4,N,czo,"Chinese, Min Zhong",0,7,Non-Religious,7.000,5.800,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,26.07554,117.35038
CH,China,18481,114089,"Han Chinese, Putian","Han Chinese, Putian",3062000,4,N,cpx,"Chinese, Pu-Xian",5,7,Non-Religious,8.000,5.500,11,A002,"East Asian Peoples",161,C0065,Chinese,3,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,25.45256,118.85947
CH,China,18482,114090,"Han Chinese, Shaojiang","Han Chinese, Shaojiang",2811000,4,N,mnp,"Chinese, Min Bei",4,7,Non-Religious,4.300,3.700,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,25.936810624782,106.27969349521
CH,China,18743,114379,"Han Chinese, Shaozhou","Han Chinese, Shaozhou",669000,1,Y,nan,"Chinese, Min Nan",5,7,Non-Religious,1.200,1.050,11,A002,"East Asian Peoples",161,C0065,Chinese,2,3,"Asia, Northeast",ASI,Asia,Y,Y,13,N,24.548139709072,117.04719121063
CH,China,18483,114091,"Han Chinese, Waxiang","Han Chinese, Waxiang",372000,1,Y,wxa,Waxianghua,1,4,"Ethnic Religions",0.300,0.220,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,7,N,28.67315,110.3665
CH,China,11345,102143,"Han Chinese, Wu","Han Chinese, Wu",81559000,4,N,wuu,"Chinese, Wu",5,4,"Ethnic Religions",13.400,10.000,11,A002,"East Asian Peoples",161,C0065,Chinese,10,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,29.86209,119.68246
CH,China,18484,114092,"Han Chinese, Xiang","Han Chinese, Xiang",35635000,1,Y,hsn,"Chinese, Xiang",3,4,"Ethnic Religions",3.000,2.000,11,A002,"East Asian Peoples",161,C0065,Chinese,3,3,"Asia, Northeast",ASI,Asia,Y,Y,713,N,27.66847,111.47112
CH,China,18485,114093,"Han Chinese, Xunpu","Han Chinese, Xunpu",700,4,N,nan,"Chinese, Min Nan",5,4,"Ethnic Religions",4.000,3.000,11,A002,"East Asian Peoples",161,C0065,Chinese,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,24.542221893951,117.04861841068
CH,China,18487,114096,"Han Tai","Han Tai",57000,1,Y,khb,Lu,4,2,Buddhism,0.700,0.700,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,21.76142,101.02884
CH,China,12062,103712,Hani,Hani,758000,1,Y,hni,Hani,3,4,"Ethnic Religions",0.300,0.300,23,A014,"Tibetan-Himalayan Peoples",185,C0089,Hani,3,3,"Asia, Northeast",ASI,Asia,Y,Y,15,N,22.982349999953,102.78667000012
CH,China,18488,114097,Haoni,Haoni,157000,4,N,how,Honi,3,4,"Ethnic Religions",8.000,5.000,23,A014,"Tibetan-Himalayan Peoples",185,C0089,Hani,1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,23.207390000448,101.88630000014
CH,China,18489,114098,Hdzanggur,Hdzanggur,5600,1,Y,adx,"Tibetan, Amdo",4,2,Buddhism,0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,34.520876038853,100.48660036155
CH,China,13940,107064,"Nanai, Hezhen",Hezhen,4900,1,Y,gld,Nanai,3,4,"Ethnic Religions",4.000,2.000,24,A015,"Turkic Peoples",107,C0009,Altaic,2,3,"Asia, Northeast",ASI,Asia,Y,N,1,N,47.22943,134.14546
CH,China,18490,114100,Hkauri,Hkauri,40,5,N,kac,Jingpho,5,1,Christianity,80.000,50.000,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,24.543144439764,97.638988047161
CH,China,18491,114101,"Hmong Be","Hmong Be",1400,1,Y,hmd,"Miao, Large Flowery",5,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,27.220790283045,105.50246384623
CH,China,18486,114094,"Hmong Bua","Hmong Bua",68000,1,Y,cqd,"Miao, Chuanqiandian Cluster",4,4,"Ethnic Religions",1.600,1.600,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",3,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,22.775496679828,103.07791298869
CH,China,12112,103844,"Hmong Daw","Hmong Daw",306000,1,Y,mww,"Hmong Daw",5,4,"Ethnic Religions",1.800,1.200,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",7,3,"Asia, Northeast",ASI,Asia,Y,Y,6,N,27.0457714399,105.01669524179
CH,China,18492,114103,"Hmong Dlex Nchab","Hmong Dlex Nchab",21000,1,Y,mww,"Hmong Daw",5,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,26.993360841133,104.90278613981
CH,China,18493,114104,"Hmong Dou","Hmong Dou",4200,4,N,hmd,"Miao, Large Flowery",5,4,"Ethnic Religions",11.000,9.463,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,,N,27.577297747893,105.40376809362
CH,China,18494,114105,"Hmong Leng","Hmong Leng",326000,1,Y,mww,"Hmong Daw",5,4,"Ethnic Religions",0.200,0.200,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,7,N,23.049123999973,103.76413200019
CH,China,18495,114106,"Hmong Njua","Hmong Njua",55000,1,Y,hnj,"Hmong Njua",5,4,"Ethnic Religions",1.200,0.945,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",10,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,26.17829,105.77643
CH,China,18496,114107,"Hmong Shua, Sinicized","Hmong Shua, Sinicized",353000,1,Y,hmz,"Sinicized Miao",3,4,"Ethnic Religions",2.500,1.800,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",2,3,"Asia, Northeast",ASI,Asia,Y,Y,7,N,25.77496,105.35531
CH,China,18498,114109,"Hmu, Eastern","Hmu, Eastern",594000,1,Y,hmq,"Miao, Eastern Qiandong",1,4,"Ethnic Religions",3.000,0.221,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,12,N,26.57068,108.99686
CH,China,18499,114110,"Hmu, Northern","Hmu, Northern",2094000,1,Y,hea,"Miao, Northern Qiandong",4,4,"Ethnic Religions",0.300,0.250,20,A011,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",1,3,"Asia, Northeast",ASI,Asia,Y,Y,42,N,26.680469383355,108.19548907766
CH,China,18742,114378,"Hmu, Southern","Hmu, Southern",849000,1,Y,hms,"Miao, Southern Qiandong",1,4,"Ethnic Religions",0.200,0.062,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,3,"Asia, Northeast",ASI,Asia,Y,Y,17,N,25.58006,108.7147
CH,China,18500,114111,"Hongjin Tai","Hongjin Tai",97000,1,Y,tiz,"Tai Hongjin",0,4,"Ethnic Religions",1.500,1.400,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,2,N,23.30879999962,102.58553999967
CH,China,12129,103882,Hu,Hu,1100,1,Y,huo,Hu,1,2,Buddhism,0.268,0.268,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,22.01512,100.88299
CH,China,18502,114113,"Huayao Tai","Huayao Tai",91000,1,Y,khb,Lu,4,2,Buddhism,0.300,0.285,20,A011,"Southeast Asian Peoples",295,C0207,Tai,1,3,"Asia, Northeast",ASI,Asia,Y,Y,2,N,23.847727184862,101.74547820785
CH,China,12140,103896,"Hui, Muslim Chinese",Hui,13733000,1,Y,cmn,"Chinese, Mandarin",5,6,Islam,0.007,0.006,11,A002,"East Asian Peoples",162,C0066,"Hui, Dungan",10,3,"Asia, Northeast",ASI,Asia,Y,Y,275,Y,37.097817999801,106.24813400028
CH,China,18503,114115,Indonesian,Indonesian,11000,5,N,ind,Indonesian,5,1,Christianity,51.000,45.454,17,A008,"Malay Peoples",215,C0123,Malay,18,3,"Asia, Northeast",ASI,Asia,Y,N,,N,18.762010469707,110.22165428562
CH,China,12289,104117,"Iu Mien","Iu Mien",1290000,1,Y,ium,"Iu Mien",5,4,"Ethnic Religions",0.699,0.152,20,A011,"Southeast Asian Peoples",319,C0232,Yao-Mien,7,3,"Asia, Northeast",ASI,Asia,Y,Y,26,N,24.424130000199,110.31541999973
CH,China,18504,114116,"Iu Mien, Changping","Iu Mien, Changping",30000,1,Y,ium,"Iu Mien",5,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",319,C0232,Yao-Mien,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,24.427750253161,110.32175154537
CH,China,18505,114117,"Iu Mien, Hunan","Iu Mien, Hunan",223000,1,Y,ium,"Iu Mien",5,4,"Ethnic Religions",0.000,0.000,20,A011,"Southeast Asian Peoples",319,C0232,Yao-Mien,1,3,"Asia, Northeast",ASI,Asia,Y,Y,4,Y,24.431074085293,110.32132516937
CH,China,18506,114118,"Iu Mien, Luoxiang","Iu Mien, Luoxiang",5000,1,Y,ium,"Iu Mien",5,4,"Ethnic Religions",0.500,0.387,20,A011,"Southeast Asian Peoples",319,C0232,Yao-Mien,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,N,24.430128460541,110.31604940431
CH,China,12322,104189,Japanese,Japanese,6900,1,Y,jpn,Japanese,5,2,Buddhism,0.000,0.000,11,A002,"East Asian Peoples",194,C0099,Japanese,48,3,"Asia, Northeast",ASI,Asia,Y,N,1,Y,45.78599294342,126.69470057357
CH,China,18507,114119,"Jiarong, Chabao","Jiarong, Chabao",18000,1,Y,jya,Jiarong,3,2,Buddhism,0.000,0.000,23,A014,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,1,3,"Asia, Northeast",ASI,Asia,Y,Y,1,Y,31.747239040449,102.07863711221
